Unnamed: 0,Dates,Andhra Pradesh,Arunachal Pradesh,Assam,Bihar,Chandigarh,Chhattisgarh,DD,Delhi,DNH,DVC,Essar steel,Goa,Gujarat,Haryana,HP,J&K,Jharkhand,Karnataka,Kerala,Maharashtra,Manipur,Meghalaya,Mizoram,MP,Nagaland,Odisha,Pondy,Punjab,Rajasthan,Sikkim,Tamil Nadu,Telangana,Tripura,UP,Uttarakhand,West Bengal,Total Consumption,year,month,day,day_of_week,quarter,total_consumption,daily_growth_rate,rolling_7_day_avg,rolling_30_day_avg
822,2016-04-08,156.8,1.7,20.1,66.3,3.9,86.7,6.8,76.2,16.4,64.1,11.8,9.3,304.5,109.9,24.1,44.5,24.9,200.6,76.8,407.6,2.0,3.9,1.3,180.3,1.6,80.0,5.6,105.1,181.2,0.9,330.3,146.2,3.8,276.0,35.0,151.4,3217.6,2016,4,8,4,2,6435.2,-0.877976648901746,6440.914285714286,6250.679999999999
823,2016-04-09,154.6,1.4,21.9,68.0,3.8,86.8,6.6,77.3,16.5,66.0,13.7,9.2,301.2,107.9,24.2,42.9,24.7,195.0,72.0,423.2,1.8,4.4,1.3,178.1,1.6,80.7,7.5,99.6,181.2,0.9,322.2,147.3,3.6,277.0,35.4,148.8,3208.3,2016,4,9,5,2,6416.6,-0.2890353058179973,6440.8,6253.98
824,2016-04-10,153.9,1.7,22.3,62.4,3.5,87.5,6.5,74.0,16.2,65.2,13.3,8.2,295.8,100.2,22.6,44.0,22.4,191.1,67.8,421.8,1.6,4.7,1.3,177.1,1.6,85.4,6.9,93.2,176.9,1.1,303.6,142.6,3.6,272.8,34.9,151.4,3139.1,2016,4,10,6,2,6278.2,-2.1569055262911863,6438.285714285715,6253.326666666666
825,2016-04-11,156.5,1.8,21.1,61.1,3.9,89.5,6.6,79.4,16.4,65.1,9.3,10.6,304.1,107.3,23.8,41.3,23.2,204.2,74.3,439.5,2.2,4.5,1.3,179.0,2.1,80.2,7.3,94.2,179.4,1.3,319.2,148.8,3.9,277.7,35.1,160.0,3235.2,2016,4,11,0,2,6470.4,3.061387021757822,6437.8,6268.253333333333
826,2016-04-12,162.5,1.8,21.1,60.1,4.1,91.7,6.6,79.0,16.5,64.4,8.7,9.9,311.5,109.7,23.2,42.6,23.6,208.9,76.1,445.5,2.0,3.9,1.3,179.1,1.9,83.1,7.5,100.3,186.2,0.9,327.4,150.7,4.0,257.2,34.8,160.0,3267.8,2016,4,12,1,2,6535.6,1.0076656775469983,6444.171428571428,6286.346666666666
827,2016-04-13,161.5,1.7,21.1,62.9,4.0,91.4,6.7,76.3,16.8,64.2,8.1,9.8,309.8,113.5,23.5,42.2,22.2,211.2,77.3,450.3,1.7,4.6,1.2,179.5,1.8,83.2,7.6,110.6,185.0,1.1,334.4,151.6,4.1,257.0,36.7,160.5,3295.0999999999995,2016,4,13,2,2,6590.199999999999,0.8354244445804238,6459.771428571429,6306.259999999999
828,2016-04-14,163.8,1.7,17.7,70.1,4.1,89.5,6.4,81.3,16.6,65.6,8.5,9.4,315.2,115.4,24.1,40.7,22.3,209.5,72.9,443.4,1.6,4.4,1.3,182.3,1.9,85.2,7.3,104.0,184.0,1.0,321.6,152.8,3.7,279.3,37.1,155.0,3300.7,2016,4,14,3,2,6601.4,0.16994931868532515,6475.371428571428,6322.426666666666
829,2016-04-15,163.4,1.7,16.3,71.3,4.1,91.1,6.6,83.8,16.5,66.2,9.8,9.9,313.5,119.2,21.9,41.5,20.2,200.6,76.7,433.8,1.7,3.9,1.3,182.3,1.5,85.5,7.5,106.6,184.8,0.7,330.2,153.3,4.0,285.1,37.6,158.7,3312.8,2016,4,15,4,2,6625.6,0.3665889053837246,6502.571428571428,6338.48
830,2016-04-17,154.9,1.5,17.5,69.9,4.3,91.3,6.5,86.9,16.5,65.7,11.3,8.2,297.4,116.6,22.6,40.1,23.9,194.8,71.8,422.7,1.5,4.3,1.2,177.1,1.2,88.5,7.2,107.9,182.4,0.7,315.0,139.8,3.4,299.1,36.0,155.0,3244.7000000000003,2016,4,17,6,2,6489.400000000001,-2.0556628833615087,6512.971428571429,6347.366666666667
831,2016-04-18,157.2,1.7,18.0,71.0,5.1,90.3,6.6,95.2,16.5,65.7,12.0,9.4,307.9,126.6,24.4,42.5,24.4,207.5,77.2,443.1,2.0,4.2,1.2,180.3,1.7,89.6,7.4,113.3,188.0,1.6,330.4,144.2,3.4,305.3,36.7,156.7,3368.3,2016,4,18,0,2,6736.6,3.8092889943600383,6578.4571428571435,6363.533333333334
832,2016-04-19,157.9,1.8,17.5,68.8,5.0,92.4,6.9,98.1,16.5,65.2,13.3,9.6,310.1,128.3,24.9,42.5,23.5,211.7,77.9,448.0,1.6,3.8,1.2,182.8,1.6,87.0,7.1,115.6,193.6,1.6,337.6,146.9,4.1,296.2,38.2,161.7,3400.499999999999,2016,4,19,1,2,6800.999999999998,0.9559718552385243,6625.685714285714,6381.906666666667
833,2016-04-20,158.1,1.9,17.7,70.2,5.1,89.8,6.8,92.6,16.6,64.0,12.6,9.9,310.5,130.0,25.3,42.8,22.1,212.6,77.3,455.7,1.2,4.3,1.2,180.8,1.8,87.5,7.6,115.4,188.9,1.0,338.1,147.1,3.8,297.3,38.6,164.3,3400.5,2016,4,20,2,2,6801.0,2.220446049250313e-14,6663.599999999999,6405.693333333333
834,2016-04-21,160.8,1.7,16.3,64.6,5.0,88.2,6.7,95.0,16.2,65.8,12.0,9.8,310.6,129.4,23.7,42.9,24.2,210.8,78.0,446.0,1.7,3.8,1.2,178.2,1.3,86.2,7.5,116.1,190.3,1.1,338.3,148.1,3.3,271.4,38.6,161.2,3356.0,2016,4,21,3,2,6712.0,-1.308631083664169,6681.0,6420.866666666667
835,2016-04-22,159.3,1.7,17.5,69.0,5.0,88.2,6.8,96.1,16.6,65.1,11.5,9.9,304.8,129.9,23.9,42.9,24.2,207.0,70.2,424.5,1.5,4.2,1.3,174.6,1.8,82.3,7.5,113.9,196.9,1.4,333.9,146.7,3.5,277.3,39.0,160.3,3320.2000000000003,2016,4,22,4,2,6640.400000000001,-1.0667461263408784,6686.571428571428,6432.453333333334
836,2016-04-23,161.7,2.0,17.2,69.4,4.5,88.0,6.8,87.3,16.7,64.9,9.7,9.3,307.1,127.7,24.9,41.7,22.6,204.7,76.9,423.1,1.3,4.0,1.2,176.6,1.8,86.2,7.5,116.8,189.8,1.0,337.9,142.2,3.3,297.2,36.8,158.9,3328.7000000000007,2016,4,23,5,2,6657.4000000000015,0.25600867417627793,6691.114285714286,6445.219999999999
837,2016-04-25,154.6,1.8,19.0,65.4,4.6,89.3,6.6,88.4,16.8,65.0,10.9,10.3,307.5,123.8,23.5,41.7,24.3,205.1,77.6,429.2,1.5,3.7,1.1,177.2,1.9,88.4,7.6,117.5,191.4,1.1,330.4,144.1,4.0,292.3,36.6,157.4,3321.6000000000004,2016,4,25,0,2,6643.200000000001,-0.21329648211014796,6713.085714285714,6470.8133333333335
838,2016-04-26,156.5,1.8,19.6,66.2,4.6,87.9,6.8,91.0,16.5,66.2,11.3,10.0,306.5,131.4,21.9,40.7,23.6,205.1,78.6,433.3,1.6,3.7,1.2,179.8,2.0,90.9,7.6,123.2,193.2,1.2,337.0,143.4,4.2,293.8,37.7,158.5,3358.499999999998,2016,4,26,1,2,6716.999999999996,1.1109104046242102,6710.285714285715,6491.933333333333
839,2016-04-27,165.0,2.0,18.4,60.9,5.1,84.5,6.7,93.6,16.9,64.2,11.5,10.1,302.6,135.0,23.8,41.8,23.9,208.9,80.3,434.5,1.8,3.8,1.3,179.0,1.9,80.3,7.8,124.2,189.6,1.3,336.0,141.4,4.1,294.9,37.3,171.6,3366.0000000000005,2016,4,27,2,2,6732.000000000001,0.22331397945518638,6700.428571428572,6508.073333333334
840,2016-04-28,160.4,1.8,20.1,67.4,5.1,77.2,6.8,99.1,16.7,65.1,12.4,9.9,311.0,139.5,24.2,42.3,22.7,209.9,80.4,434.4,1.8,2.8,1.3,178.5,1.9,78.4,7.7,125.9,192.5,1.0,344.2,142.3,4.4,301.7,36.8,167.3,3394.9,2016,4,28,3,2,6789.8,0.8585858585858475,6698.828571428571,6531.78
841,2016-04-29,159.3,1.8,16.7,70.0,5.1,81.3,6.8,92.7,16.7,64.4,11.0,9.9,313.1,141.1,24.4,42.6,22.7,209.6,80.5,430.6,1.4,3.0,1.3,176.5,1.5,75.3,7.8,127.5,196.5,1.1,340.7,143.3,4.0,311.5,36.3,167.6,3395.6,2016,4,29,4,2,6791.2,0.020619164040169835,6710.142857142857,6551.933333333333
842,2016-04-30,161.7,2.0,18.9,69.6,5.0,74.9,6.8,91.8,16.8,63.5,11.7,9.6,313.0,142.6,24.4,41.1,21.2,205.1,77.6,432.0,1.8,3.9,1.4,176.3,1.7,72.0,7.6,138.2,198.8,1.0,335.7,132.2,4.8,315.6,38.4,157.4,3376.1,2016,4,30,5,2,6752.2,-0.5742725880551247,6726.114285714286,6565.693333333333
843,2016-05-01,153.2,1.6,14.0,70.0,4.6,78.9,5.0,87.8,16.0,61.6,10.8,8.3,300.1,136.7,21.6,42.3,20.2,194.3,70.3,391.1,1.6,3.1,1.1,174.1,1.4,78.1,6.7,131.6,193.3,0.8,312.9,123.9,3.8,305.1,35.4,140.8,3202.100000000001,2016,5,1,6,2,6404.200000000002,-5.153875773821836,6689.942857142857,6567.966666666666
844,2016-05-02,158.4,1.3,16.0,68.7,5.6,85.1,6.0,95.8,16.1,64.2,11.0,10.1,311.6,140.7,23.5,42.5,24.4,203.7,79.1,430.1,1.1,3.7,1.1,175.1,1.7,79.4,7.4,140.4,196.5,1.0,330.2,132.1,3.2,315.7,37.9,152.8,3373.2,2016,5,2,0,2,6746.4,5.343368414477956,6704.685714285713,6579.74
845,2016-05-04,143.4,1.7,21.4,62.9,5.6,66.0,6.9,102.0,16.4,58.0,8.9,9.9,313.6,143.0,24.3,42.8,19.6,203.1,77.2,440.2,1.8,4.2,1.1,164.7,1.8,76.5,7.7,142.9,201.9,1.5,344.3,113.3,3.4,288.0,35.4,125.4,3280.8000000000006,2016,5,4,2,2,6561.600000000001,-2.7392387050871325,6682.485714285715,6585.993333333333
846,2016-05-05,145.0,1.8,23.0,68.8,5.4,72.4,6.7,96.6,17.1,59.0,10.7,10.2,316.2,126.6,23.1,44.0,20.9,196.7,75.0,432.6,2.0,3.8,1.4,157.0,1.9,73.1,7.5,139.4,178.2,1.3,341.7,115.3,3.1,273.3,33.3,136.9,3221.0000000000005,2016,5,5,3,2,6442.000000000001,-1.8227261643501635,6641.057142857143,6586.8133333333335
847,2016-05-06,133.3,2.1,21.1,70.2,5.4,72.8,5.9,94.7,17.0,62.0,8.7,10.0,314.8,136.9,23.4,44.7,21.2,183.2,75.4,414.0,2.0,4.2,1.3,151.6,2.2,74.0,7.5,143.2,181.7,1.2,332.0,97.9,2.8,284.6,37.7,149.6,3190.3,2016,5,6,4,2,6380.6,-0.9531201490220464,6582.6,6589.64
848,2016-05-07,139.9,1.8,22.5,62.7,5.3,76.0,6.8,89.6,17.2,62.7,10.2,9.8,313.7,144.4,25.2,44.2,21.3,183.1,71.8,421.6,2.0,4.6,1.3,162.2,1.8,77.8,7.8,149.7,197.5,1.3,317.2,114.3,3.2,286.7,38.6,146.5,3242.2999999999997,2016,5,7,5,2,6484.5999999999985,1.6299407579224212,6538.8,6590.0
849,2016-05-08,140.7,1.8,22.9,70.3,4.9,77.9,6.4,92.6,16.6,59.5,10.7,8.8,301.3,139.3,14.9,42.6,19.0,170.5,68.9,408.2,2.0,4.1,1.2,161.5,2.0,74.1,7.3,156.6,194.8,1.1,298.8,107.6,3.5,306.5,36.3,123.3,3158.5000000000005,2016,5,8,6,2,6317.000000000001,-2.5845850168090156,6476.628571428571,6584.2
850,2016-05-09,146.6,1.8,23.8,70.3,5.7,73.5,6.8,101.5,17.1,56.8,10.6,10.2,313.2,145.3,25.1,43.6,21.0,188.7,75.3,420.7,2.0,3.8,1.2,149.4,2.1,76.1,7.8,159.1,199.0,1.3,308.3,120.7,3.1,313.5,38.9,152.2,3296.1,2016,5,9,0,2,6592.2,4.356498337818571,6503.4857142857145,6587.906666666666
851,2016-05-10,150.7,1.1,22.9,68.2,5.8,74.7,6.8,104.4,16.9,57.9,11.5,10.3,313.1,140.8,24.1,43.1,21.2,193.8,69.1,417.5,2.0,4.5,1.4,150.7,2.1,77.7,7.9,151.2,195.3,1.1,321.6,111.7,3.5,310.7,21.7,157.9,3274.9,2016,5,10,1,2,6549.799999999999,-0.64318436940628,6475.400000000001,6589.826666666667
852,2016-05-11,154.0,1.5,26.1,55.1,5.0,75.1,7.0,100.9,17.0,64.4,12.1,10.8,315.8,121.7,22.4,41.3,21.2,178.8,65.2,422.1,1.8,3.8,1.3,163.7,2.0,75.9,7.7,133.2,200.9,1.4,311.7,123.9,4.4,298.0,35.4,155.9,3238.5000000000005,2016,5,11,2,2,6477.000000000001,-1.1114843201318836,6463.314285714286,6591.22
853,2016-05-12,150.9,1.8,26.0,60.1,5.4,76.2,6.5,106.2,16.9,65.1,11.9,10.3,319.0,142.2,25.0,44.5,19.7,171.7,66.5,429.1,1.8,3.8,1.2,167.3,2.0,74.9,7.7,154.2,202.3,1.2,309.7,128.8,3.6,322.6,38.7,156.9,3331.7,2016,5,12,3,2,6663.4,2.8778755596726713,6494.942857142857,6599.446666666667
854,2016-05-13,150.2,1.6,20.0,63.3,5.7,74.7,6.9,108.9,16.9,62.1,11.7,10.0,319.9,141.7,25.6,44.0,21.5,180.5,69.9,425.0,1.4,4.2,1.0,167.1,1.7,78.3,7.8,149.3,201.7,1.4,325.0,134.1,2.3,325.4,40.7,145.5,3347.0,2016,5,13,4,2,6694.0,0.4592250202599235,6539.714285714285,6613.306666666667
855,2016-05-14,150.1,1.7,22.1,65.4,5.5,75.4,6.7,106.9,17.1,61.8,11.0,9.5,316.1,142.2,26.1,46.1,20.8,176.9,67.6,429.0,1.9,4.3,1.3,169.3,2.0,77.7,7.9,145.8,209.3,1.3,322.9,127.9,2.0,320.7,38.5,135.2,3326.0000000000005,2016,5,14,5,2,6652.000000000001,-0.6274275470570578,6563.628571428571,6619.36
856,2016-05-15,150.8,1.6,19.3,68.3,5.1,75.9,6.5,104.9,16.3,61.6,10.9,8.7,305.5,140.9,24.5,45.4,19.9,157.9,60.0,413.1,1.6,4.2,1.2,167.7,2.0,77.3,7.3,157.8,203.9,1.1,297.2,120.5,3.4,324.0,38.5,131.9,3236.7000000000003,2016,5,15,6,2,6473.400000000001,-2.6849067949488936,6585.971428571429,6617.286666666667
857,2016-05-16,155.3,1.3,16.9,66.3,5.7,78.6,6.6,110.9,16.9,61.9,10.8,10.0,320.0,150.8,25.2,46.9,18.7,174.1,61.6,443.8,1.7,3.5,1.3,171.2,1.4,79.3,5.1,163.2,201.8,1.2,224.0,132.5,3.8,323.7,39.3,143.0,3278.3,2016,5,16,0,2,6556.6,1.2852596780671632,6580.885714285714,6616.166666666667
858,2016-05-17,145.8,1.5,18.2,66.6,6.1,74.7,6.8,114.4,17.0,59.6,11.7,12.7,320.8,150.3,24.7,43.5,17.3,177.2,61.7,445.9,1.6,3.4,1.3,174.8,1.6,83.4,5.4,169.1,210.6,0.9,228.2,134.7,4.0,325.8,40.2,145.7,3307.2,2016,5,17,1,2,6614.4,0.881554464203993,6590.114285714286,6616.6
859,2016-05-18,113.9,1.6,19.8,57.9,6.3,74.4,6.9,116.8,17.2,59.5,10.3,10.4,320.6,152.4,24.9,40.0,20.6,156.8,64.2,450.2,1.8,2.9,1.2,178.1,1.8,84.7,6.1,169.8,216.1,1.1,231.4,134.0,2.9,329.3,41.1,154.7,3281.7,2016,5,18,2,2,6563.4,-0.7710449927431084,6602.4571428571435,6614.526666666667
860,2016-05-19,103.4,1.8,23.7,64.3,6.7,78.8,6.5,122.3,17.0,61.3,11.7,10.1,324.5,157.3,26.3,38.5,23.5,149.0,68.5,431.4,1.9,3.8,1.2,178.4,1.8,80.4,5.5,172.5,219.0,1.1,243.6,130.9,3.3,325.4,42.2,149.3,3286.9000000000005,2016,5,19,3,2,6573.800000000001,0.15845445957889392,6589.657142857143,6617.34
861,2016-05-20,113.5,1.8,24.2,66.4,6.4,77.5,6.9,126.2,15.7,60.4,11.3,10.3,320.3,159.9,24.5,38.2,21.6,145.1,64.0,414.6,1.9,4.1,1.2,173.1,1.5,69.9,6.4,174.4,218.1,1.4,251.2,118.4,3.2,328.6,41.3,131.9,3235.4,2016,5,20,4,2,6470.799999999999,-1.5668258845721206,6557.771428571429,6608.48
862,2016-05-21,127.0,1.5,21.2,61.7,6.4,71.4,6.9,120.5,15.3,60.4,11.1,9.9,315.8,159.2,25.1,40.6,21.6,180.9,68.0,411.8,1.6,4.3,1.1,156.4,1.4,66.0,6.6,178.2,210.6,1.5,276.0,120.3,1.7,303.7,40.4,127.7,3233.7999999999997,2016,5,21,5,2,6467.5999999999985,-0.049452926995130486,6531.428571428572,6597.366666666667
863,2016-05-22,135.4,1.6,20.2,70.6,6.0,69.5,6.5,112.2,16.4,57.3,11.1,9.1,294.7,153.3,24.3,37.1,20.9,177.6,66.5,407.3,1.7,4.3,1.1,153.7,1.8,64.2,6.6,171.9,207.6,1.2,269.4,125.0,2.2,323.5,39.4,128.1,3199.2999999999997,2016,5,22,6,2,6398.5999999999985,-1.0668563300142209,6520.742857142856,6583.953333333334
864,2016-05-23,145.5,1.8,24.6,72.1,5.8,71.1,6.8,104.9,16.9,58.4,11.2,10.4,307.5,105.9,22.0,34.4,20.1,191.2,71.7,426.1,1.6,4.2,1.2,156.0,1.6,64.2,7.0,144.2,197.5,1.4,296.9,133.8,3.7,265.9,31.9,137.0,3156.5000000000005,2016,5,23,0,2,6313.000000000001,-1.337792642140434,6485.942857142857,6570.653333333334
865,2016-05-24,155.9,2.0,27.7,60.2,5.1,73.4,6.9,98.5,16.8,59.9,11.0,10.2,313.0,95.2,22.1,33.0,19.0,198.8,73.6,438.9,1.7,4.4,1.2,154.5,1.7,73.4,7.2,124.1,182.6,1.2,316.4,139.6,3.9,213.1,34.4,145.8,3126.4,2016,5,24,1,2,6252.8,-0.9535878346269677,6434.285714285715,6557.733333333334
866,2016-05-25,154.5,1.8,23.3,55.6,5.4,69.7,7.1,103.1,17.0,57.8,11.3,10.2,310.2,123.1,24.4,39.4,17.7,185.7,70.2,437.7,1.7,4.6,1.1,140.5,1.8,68.8,7.6,140.4,191.8,1.1,321.8,135.1,3.2,241.3,38.0,139.0,3163.0,2016,5,25,2,2,6326.0,1.170675537359256,6400.371428571429,6546.6866666666665
867,2016-05-26,152.9,1.8,25.3,61.5,5.7,70.8,6.5,107.5,16.9,61.6,10.6,10.1,317.7,129.4,25.5,38.2,21.6,189.4,69.2,434.3,1.8,4.9,1.2,146.4,1.4,72.1,7.7,147.5,196.8,1.2,315.1,141.8,3.4,253.9,39.2,141.0,3231.9,2016,5,26,3,2,6463.8,2.178311729370863,6384.657142857142,6540.706666666667
868,2016-05-27,154.0,1.8,24.1,62.1,5.5,69.8,7.1,113.8,16.9,59.9,10.9,9.9,315.1,138.9,26.6,39.2,18.1,186.1,69.2,425.9,1.7,5.2,1.2,156.9,1.6,75.5,7.7,155.5,203.9,1.3,311.8,141.2,3.9,278.4,26.9,146.8,3274.4000000000005,2016,5,27,4,2,6548.800000000001,1.3150159348989998,6395.8,6535.1
869,2016-05-28,147.4,1.9,24.9,49.7,5.7,69.0,7.1,111.5,16.9,58.3,11.1,9.8,316.7,136.0,24.1,35.1,16.4,177.0,64.9,427.5,2.0,5.2,1.2,157.2,1.5,74.0,7.2,149.3,212.7,1.4,295.4,135.3,3.8,285.0,32.8,147.0,3222.000000000001,2016,5,28,5,2,6444.000000000002,-1.6002931834839806,6392.428571428572,6525.5
870,2016-05-29,133.3,1.6,25.8,50.9,4.4,69.9,6.6,93.8,16.5,58.0,10.3,9.5,304.5,95.9,21.9,37.2,18.5,166.1,74.3,419.9,1.8,5.2,1.1,148.9,1.4,77.9,7.0,131.3,196.4,1.5,280.1,127.3,3.3,202.8,26.6,137.9,2969.4000000000005,2016,5,29,6,2,5938.800000000001,-7.839851024208578,6326.742857142858,6497.133333333334
871,2016-05-30,151.3,1.8,24.6,61.2,5.1,74.2,6.3,88.9,16.2,60.6,9.6,10.0,318.0,84.3,24.5,34.2,18.4,177.8,64.9,440.0,1.9,5.2,1.3,150.4,1.6,83.8,7.3,114.3,194.1,1.5,298.3,134.5,3.6,247.0,33.9,141.8,3092.4000000000005,2016,5,30,0,2,6184.800000000001,4.142250959789862,6308.4285714285725,6476.92
872,2016-05-31,148.1,1.7,23.0,68.1,5.6,76.7,7.0,89.8,16.3,62.5,9.6,10.3,318.6,118.4,26.4,38.1,18.3,175.9,63.8,440.3,2.0,5.1,1.3,158.5,1.4,77.8,7.4,135.1,204.8,1.4,314.3,137.1,3.6,258.3,38.4,144.0,3209.0000000000005,2016,5,31,1,2,6418.000000000001,3.7705342129090713,6332.028571428572,6465.780000000001
873,2016-06-01,147.9,1.7,26.3,64.8,6.0,77.4,6.8,103.4,16.4,55.4,9.8,10.5,316.0,129.7,26.5,36.6,15.8,171.6,61.9,436.7,2.1,4.9,1.4,165.3,1.4,76.8,7.7,154.8,205.8,1.6,307.9,136.6,3.9,277.0,39.3,140.3,3248.0000000000005,2016,6,1,2,2,6496.000000000001,1.2153318790900647,6356.314285714287,6468.84
874,2016-06-02,131.1,1.8,26.7,69.8,6.4,76.5,6.8,112.7,16.4,56.8,9.4,9.3,318.0,139.3,26.4,31.7,19.1,160.1,62.3,425.3,2.0,5.6,1.2,167.6,1.4,76.1,7.4,150.2,216.6,1.5,303.0,133.1,4.1,301.8,40.6,150.5,3268.5999999999995,2016,6,2,3,2,6537.199999999999,0.6342364532019307,6366.800000000001,6461.866666666668
875,2016-06-03,138.6,1.8,28.6,66.6,6.7,70.2,7.0,117.0,16.9,61.7,8.8,9.4,320.9,146.7,26.7,34.4,22.3,165.9,64.2,417.7,2.1,5.0,1.2,169.7,1.8,69.7,7.5,169.0,218.6,1.3,308.4,125.7,4.2,318.2,41.1,156.1,3331.7,2016,6,3,4,2,6663.4,1.9304901180933864,6383.171428571429,6465.26
876,2016-06-04,121.7,1.7,28.7,71.4,6.5,74.4,7.1,120.1,16.1,63.5,8.8,11.0,322.2,153.9,26.7,35.5,22.7,147.8,64.0,411.2,2.0,4.5,1.1,168.5,1.6,70.3,7.3,167.1,218.5,1.2,299.1,115.5,3.6,321.3,42.0,155.7,3294.2999999999997,2016,6,4,5,2,6588.5999999999985,-1.1225500495242846,6403.828571428572,6470.146666666667
877,2016-06-05,123.2,1.7,26.6,69.5,6.0,72.9,6.7,118.6,16.8,62.2,8.8,10.2,306.2,144.7,23.2,35.2,22.8,143.4,59.0,369.6,1.7,4.0,1.1,167.0,1.7,76.4,6.9,162.0,213.2,1.3,276.1,114.0,3.7,331.7,39.5,147.9,3175.5,2016,6,5,6,2,6351.0,-3.606228940897893,6462.714285714285,6469.160000000001
878,2016-06-06,131.2,1.8,26.3,73.6,6.5,73.5,7.0,120.4,17.3,63.2,8.5,10.2,325.6,141.7,24.2,35.9,23.6,160.2,63.6,403.2,1.9,4.0,1.2,167.5,1.8,78.7,7.3,162.6,209.1,1.4,287.7,118.8,4.1,317.5,34.5,149.9,3265.5,2016,6,6,0,2,6531.0,2.834199338686827,6512.171428571428,6470.706666666667
879,2016-06-07,128.1,1.8,28.7,70.5,5.7,72.9,7.1,119.5,17.2,62.8,9.7,9.7,327.8,143.4,23.9,32.0,22.1,163.4,62.8,419.4,1.8,4.5,1.2,163.9,1.9,77.5,7.6,154.7,217.5,1.5,288.8,116.6,3.9,317.6,35.2,153.8,3276.5,2016,6,7,1,2,6553.0,0.336854999234415,6531.457142857143,6478.573333333334
880,2016-06-08,121.3,2.1,27.8,69.2,5.7,70.4,7.1,116.1,16.2,62.6,9.9,8.6,325.8,153.1,24.2,33.1,21.2,153.9,60.4,425.0,1.8,4.7,1.2,163.3,1.5,78.4,7.7,164.8,216.8,1.6,286.3,115.9,3.7,315.0,38.6,157.2,3272.2000000000003,2016,6,8,2,2,6544.400000000001,-0.1312376010987215,6538.371428571429,6476.9800000000005
881,2016-06-09,128.5,1.8,28.9,69.1,5.3,79.5,7.1,118.1,17.4,61.9,8.9,8.6,329.2,152.4,25.2,34.5,19.9,145.0,60.5,420.5,1.8,4.4,1.1,163.0,1.7,73.3,7.4,157.9,213.5,1.5,283.0,121.2,3.9,318.8,38.9,160.5,3274.2000000000003,2016,6,9,3,2,6548.400000000001,0.0611209583766259,6539.971428571429,6476.933333333333
882,2016-06-10,132.2,2.0,27.4,70.4,5.7,75.5,7.0,114.0,17.4,61.8,8.8,9.0,329.3,141.7,25.5,33.6,18.8,143.7,58.6,406.3,1.8,4.8,1.2,159.1,1.3,79.6,7.6,167.1,213.8,1.4,292.0,126.0,4.1,321.4,39.0,157.0,3265.9,2016,6,10,4,2,6531.799999999999,-0.25349703744428354,6521.171428571428,6478.759999999999
883,2016-06-11,132.8,1.8,27.7,71.4,5.5,74.2,7.1,99.0,17.5,62.1,10.3,9.0,320.8,127.4,26.1,34.0,22.4,137.9,57.4,401.1,2.1,4.8,1.2,158.5,1.5,81.4,7.6,162.7,204.0,1.3,300.8,117.8,3.2,313.3,39.5,154.7,3199.9000000000005,2016,6,11,5,2,6399.800000000001,-2.0208824520040136,6494.2,6469.973333333333
884,2016-06-12,136.8,1.8,25.8,66.3,5.3,71.4,6.1,99.5,17.1,60.7,9.9,8.2,308.3,137.4,24.6,33.2,22.2,131.7,54.8,387.2,2.0,4.6,1.1,151.9,1.6,81.2,7.4,183.2,190.0,1.1,287.9,117.6,3.1,317.2,38.0,153.7,3149.9,2016,6,12,6,2,6299.799999999999,-1.562548829650956,6486.885714285715,6456.833333333333
885,2016-06-13,143.9,2.0,24.4,66.3,6.5,69.9,7.0,113.3,17.1,58.6,11.3,8.2,320.9,146.0,25.0,34.8,19.9,140.8,60.8,416.1,1.9,4.9,1.1,153.0,1.7,81.6,7.2,188.2,200.2,0.9,303.6,123.2,3.4,319.5,39.6,131.7,3254.4999999999995,2016,6,13,0,2,6508.999999999999,3.320740340963213,6483.742857142856,6452.066666666667
886,2016-06-14,146.3,2.0,27.4,65.3,6.5,72.8,7.1,108.5,17.3,59.9,11.6,8.7,318.7,146.7,26.5,33.8,20.8,147.6,62.5,424.4,2.2,4.9,1.1,155.3,1.6,80.6,7.5,191.1,204.3,1.6,314.1,127.5,3.9,319.6,40.2,128.3,3298.2,2016,6,14,1,2,6596.4,1.342756183745597,6489.942857142857,6456.166666666667
887,2016-06-15,147.9,2.0,27.1,64.3,6.1,74.0,7.1,115.6,17.4,56.0,11.1,9.3,313.8,157.0,25.7,30.4,20.9,153.5,63.4,422.8,2.1,4.9,1.2,155.4,1.8,75.8,7.6,208.5,211.3,1.5,311.5,128.5,4.1,314.9,37.9,140.8,3333.2000000000007,2016,6,15,2,2,6666.4000000000015,1.061184888727218,6507.371428571429,6459.826666666667
888,2016-06-16,153.7,1.6,27.0,62.8,5.7,76.4,7.1,109.7,17.3,60.3,12.1,8.5,317.1,159.6,22.3,30.8,18.7,161.7,60.7,422.7,2.1,5.2,1.1,157.2,1.5,72.9,7.7,217.4,215.6,1.5,320.2,134.9,4.1,306.1,34.7,149.6,3367.5999999999995,2016,6,16,3,2,6735.199999999999,1.0320412816512192,6534.057142857142,6463.8533333333335
