city,date,irradiance,temperature,humidity,wind_speed
Patna,20220618,5.2522,32.87,55.13,3.47
Patna,20220619,4.8862,32.86,55.5,3.85
Patna,20220620,5.2058,31.71,60.36,2.4
Patna,20220621,6.1862,32.92,48.69,0.95
Patna,20220622,5.2632,33.63,48.55,2.12
Patna,20220623,5.5354,34.02,51.98,1.69
Patna,20220624,5.167,34.91,48.72,2.26
Patna,20220625,5.7922,34.08,52.08,4.4
Patna,20220626,5.3124,32.36,57.56,4.39
Patna,20220627,4.7009,33.59,52.54,2.51
Patna,20220628,2.2411,31.87,61.73,2.25
Patna,20220629,0.6499,29.25,79.75,2.06
Patna,20220630,2.8382,29.34,80.53,2.8
Patna,20220701,4.5583,31.02,73.65,1.39
Patna,20220702,4.8418,31.04,73.62,1.87
Patna,20220703,5.5195,30.77,74.43,2.89
Patna,20220704,6.2117,32.34,68.21,3.31
Patna,20220705,6.4385,32.01,65.39,3.01
Patna,20220706,5.6302,32.11,67.24,4.88
Patna,20220707,5.9338,32.21,65.5,2.91
Patna,20220708,6.4958,33.0,59.09,3.01
Patna,20220709,6.3898,32.88,59.58,3.77
Patna,20220710,6.5606,32.98,58.37,3.78
Patna,20220711,5.5752,32.64,62.14,3.69
Patna,20220712,6.498,32.89,61.6,4.09
Patna,20220713,6.6298,32.87,62.69,4.63
Patna,20220714,6.3996,31.98,65.69,5.27
Patna,20220715,6.2635,31.66,67.21,4.66
Patna,20220716,6.5549,33.24,60.33,4.09
Patna,20220717,6.4183,33.67,58.48,4.64
Patna,20220718,5.6868,33.82,55.95,3.51
Patna,20220719,5.2478,33.92,57.16,1.18
Patna,20220720,2.8073,31.98,67.17,1.63
Patna,20220721,2.7098,30.91,73.55,2.29
Patna,20220722,4.8226,31.02,72.28,3.39
Patna,20220723,5.5678,30.09,75.82,3.33
Patna,20220724,5.1053,31.19,66.39,4.55
Patna,20220725,4.3466,30.28,69.59,4.02
Patna,20220726,4.9831,29.37,78.11,2.2
Patna,20220727,4.5041,31.29,68.15,1.41
Patna,20220728,5.6266,30.89,68.79,0.97
Patna,20220729,4.5307,30.63,73.08,1.11
Patna,20220730,4.7906,30.45,74.67,1.07
Patna,20220731,3.3662,30.2,76.82,1.97
Patna,20220801,3.7411,30.15,76.65,1.7
Patna,20220802,4.4172,29.73,77.99,0.72
Patna,20220803,4.2754,29.32,80.76,1.07
Patna,20220804,4.4782,30.66,74.96,1.88
Patna,20220805,6.1325,31.12,72.84,1.09
Patna,20220806,4.451,30.5,75.86,1.71
Patna,20220807,6.2215,30.59,75.32,2.84
Patna,20220808,5.635,30.47,75.96,3.67
Patna,20220809,5.0851,30.58,71.39,5.1
Patna,20220810,3.4015,30.59,70.73,6.49
Patna,20220811,4.4777,30.23,73.31,5.56
Patna,20220812,5.3885,30.26,74.12,2.85
Patna,20220813,5.959,32.18,66.0,1.48
Patna,20220814,4.5449,29.75,77.56,5.34
Patna,20220815,4.8398,29.45,75.29,6.64
Patna,20220816,6.0444,30.79,69.67,2.13
Patna,20220817,5.4698,31.12,67.8,2.59
Patna,20220818,5.9021,31.53,67.28,2.86
Patna,20220819,3.3953,30.46,75.35,2.24
Patna,20220820,4.0162,28.66,80.73,5.0
Patna,20220821,4.9128,29.69,74.59,4.95
Patna,20220822,6.0182,31.1,69.84,2.57
Patna,20220823,4.5458,30.82,72.79,1.5
Patna,20220824,5.5452,29.79,79.15,1.63
Patna,20220825,5.6124,30.19,74.74,1.82
Patna,20220826,5.4946,31.1,72.44,1.28
Patna,20220827,5.6078,30.68,73.94,1.24
Patna,20220828,2.8063,30.18,78.56,0.81
Patna,20220829,5.022,29.25,80.44,0.92
Patna,20220830,3.4142,29.93,74.47,1.08
Patna,20220831,3.5422,28.38,83.26,1.65
Patna,20220901,3.8686,29.1,82.36,1.54
Patna,20220902,4.2509,29.63,79.16,1.5
Patna,20220903,3.27,28.75,84.46,2.18
Patna,20220904,4.476,29.65,79.55,1.89
Patna,20220905,4.3562,30.08,74.51,1.03
Patna,20220906,2.9179,30.08,75.52,0.82
Patna,20220907,3.9276,28.78,82.48,1.37
Patna,20220908,2.7989,28.5,82.1,1.73
Patna,20220909,4.9471,28.35,82.38,2.17
Patna,20220910,4.9416,28.8,82.96,2.42
Patna,20220911,3.8899,28.67,83.06,2.98
Patna,20220912,3.69,27.76,86.44,4.51
Patna,20220913,3.5662,27.37,89.14,2.81
Patna,20220914,2.5685,27.14,89.68,1.82
Patna,20220915,3.5057,27.69,86.56,1.11
Patna,20220916,3.9024,27.54,88.5,1.41
Patna,20220917,3.4584,28.09,85.83,1.22
Patna,20220918,3.917,27.11,86.37,1.34
Patna,20220919,3.5729,28.28,83.41,1.1
Patna,20220920,4.9262,28.35,87.32,2.52
Patna,20220921,4.3548,28.75,85.01,3.51
Patna,20220922,5.0362,28.87,83.89,1.85
Patna,20220923,4.6694,28.9,82.28,1.72
Patna,20220924,2.9779,27.3,84.56,1.84
Patna,20220925,3.8849,28.42,77.82,0.81
Patna,20220926,3.342,28.05,82.64,0.89
Patna,20220927,4.231,28.16,80.45,1.4
Patna,20220928,4.6044,27.79,78.15,1.31
Patna,20220929,3.3751,28.36,75.4,0.92
Patna,20220930,4.339,28.31,75.81,1.17
Patna,20221001,5.4286,28.18,75.68,1.34
Patna,20221002,5.5294,28.33,74.45,1.49
Patna,20221003,4.164,28.63,78.16,1.78
Patna,20221004,1.5086,26.89,88.96,2.51
Patna,20221005,4.459,25.97,89.84,2.94
Patna,20221006,4.2847,27.29,84.56,2.27
Patna,20221007,5.3239,28.08,80.12,1.07
Patna,20221008,4.9862,28.31,76.82,0.75
Patna,20221009,5.2956,28.72,75.1,0.72
Patna,20221010,4.2398,27.81,83.41,1.08
Patna,20221011,3.0794,26.55,89.11,1.3
Patna,20221012,3.4409,26.13,85.15,0.95
Patna,20221013,4.9697,26.32,81.9,1.07
Patna,20221014,5.3549,24.88,77.68,1.54
Patna,20221015,5.3674,23.84,71.99,1.44
Patna,20221016,5.1262,24.67,71.34,1.22
Patna,20221017,5.1002,24.77,73.54,1.81
Patna,20221018,4.9001,23.74,75.79,1.21
Patna,20221019,4.4813,24.19,76.25,1.46
Patna,20221020,4.1246,24.2,77.0,1.28
Patna,20221021,4.6901,24.72,75.35,1.18
Patna,20221022,5.3962,24.94,69.51,1.07
Patna,20221023,5.4343,24.76,69.27,1.68
Patna,20221024,5.1713,25.3,71.43,1.77
Patna,20221025,5.1425,24.81,68.83,2.17
Patna,20221026,4.8931,23.27,65.01,1.47
Patna,20221027,4.8084,23.06,64.13,1.12
Patna,20221028,4.5905,23.39,61.91,0.79
Patna,20221029,4.8674,23.21,67.6,0.82
Patna,20221030,5.0758,23.5,69.39,1.28
Patna,20221031,4.698,23.5,70.1,1.21
Patna,20221101,4.819,23.62,70.04,1.26
Patna,20221102,4.5194,23.12,68.36,1.68
Patna,20221103,4.194,23.08,65.27,1.71
Patna,20221104,4.2857,24.14,61.73,0.55
Patna,20221105,4.8444,23.59,60.84,1.23
Patna,20221106,4.3956,24.15,61.95,0.8
Patna,20221107,4.3298,23.52,64.69,0.96
Patna,20221108,4.3493,23.09,65.96,0.78
Patna,20221109,4.0414,22.95,68.34,0.83
Patna,20221110,3.7195,22.34,71.79,1.03
Patna,20221111,3.8714,22.57,71.77,1.42
Patna,20221112,3.7726,21.48,66.19,2.23
Patna,20221113,4.1534,19.9,59.15,1.95
Patna,20221114,3.9055,19.73,58.79,1.43
Patna,20221115,3.8441,20.0,65.95,1.5
Patna,20221116,3.9324,21.0,65.56,1.79
Patna,20221117,3.6876,20.78,68.2,2.17
Patna,20221118,3.9614,18.63,58.79,1.55
Patna,20221119,4.3116,18.15,56.65,1.55
Patna,20221120,4.3555,18.07,54.91,1.47
Patna,20221121,3.7834,18.13,60.58,1.81
Patna,20221122,3.7176,19.0,69.06,1.66
Patna,20221123,3.9209,18.47,61.72,2.07
Patna,20221124,3.8414,17.66,59.47,1.99
Patna,20221125,3.9811,17.94,61.95,1.72
Patna,20221126,3.6888,17.79,62.08,1.7
Patna,20221127,3.5671,18.62,57.36,1.13
Patna,20221128,3.8436,18.76,57.34,0.91
Patna,20221129,4.1119,18.52,63.82,1.14
Patna,20221130,3.9204,18.39,69.65,1.44
Patna,20221201,3.3941,17.62,67.07,1.71
Patna,20221202,3.4714,17.15,58.09,1.43
Patna,20221203,3.4716,16.98,60.66,1.38
Patna,20221204,3.3386,16.91,71.21,1.65
Patna,20221205,3.5736,17.04,71.66,1.56
Patna,20221206,3.3262,16.18,70.64,2.09
Patna,20221207,3.415,15.87,66.89,1.75
Patna,20221208,3.3931,16.08,59.86,1.45
Patna,20221209,3.5635,16.41,62.04,1.02
Patna,20221210,3.3756,17.08,66.51,1.27
Patna,20221211,3.4682,16.57,70.5,1.54
Patna,20221212,3.1884,17.8,64.13,1.78
Patna,20221213,3.6473,18.42,57.15,1.82
Patna,20221214,3.8242,16.66,59.54,1.84
Patna,20221215,3.8969,15.73,60.28,2.32
Patna,20221216,3.5832,14.94,58.93,1.98
Patna,20221217,2.8558,14.88,60.24,1.42
Patna,20221218,2.9921,14.91,63.1,1.3
Patna,20221219,3.203,15.01,65.68,1.51
Patna,20221220,2.8205,15.33,64.15,1.56
Patna,20221221,2.9263,15.34,66.31,1.6
Patna,20221222,2.8603,15.55,56.32,1.74
Patna,20221223,3.4442,17.79,50.72,1.56
Patna,20221224,2.2075,18.44,55.81,1.15
Patna,20221225,2.3057,19.83,58.44,1.26
Patna,20221226,2.4499,18.94,63.56,1.43
Patna,20221227,2.6162,16.32,46.99,2.73
Patna,20221228,3.031,14.46,51.58,2.33
Patna,20221229,2.737,14.06,51.55,1.45
Patna,20221230,2.3642,15.87,51.02,0.81
Patna,20221231,2.5154,16.81,53.98,1.16
Patna,20230101,1.8708,16.35,59.36,0.84
Patna,20230102,0.9989,15.05,65.37,1.24
Patna,20230103,0.8832,14.24,64.97,1.19
Patna,20230104,0.7754,13.01,63.08,1.58
Patna,20230105,1.3776,12.08,64.11,1.68
Patna,20230106,2.5596,11.97,61.06,2.25
Patna,20230107,2.3201,11.17,60.35,2.17
Patna,20230108,2.3861,11.67,54.4,1.73
Patna,20230109,2.2162,12.51,50.76,1.51
Patna,20230110,2.3578,13.33,55.24,1.71
Patna,20230111,2.9753,13.92,50.39,1.66
Patna,20230112,2.31,15.77,49.11,1.39
Patna,20230113,2.665,18.14,49.87,1.3
Patna,20230114,3.2621,18.61,51.98,1.83
Patna,20230115,1.8307,15.5,60.04,2.48
Patna,20230116,3.9058,12.5,42.44,1.99
Patna,20230117,3.8369,12.23,41.74,1.76
Patna,20230118,3.4594,12.9,45.13,1.63
Patna,20230119,3.1334,13.81,40.14,1.41
Patna,20230120,3.4346,16.14,36.13,0.98
Patna,20230121,3.3528,17.78,46.7,1.03
Patna,20230122,2.4103,19.44,53.8,1.0
Patna,20230123,3.0886,20.1,56.48,1.39
Patna,20230124,3.0874,21.31,54.39,0.67
Patna,20230125,3.3276,21.13,54.09,1.28
Patna,20230126,2.7144,21.63,62.8,1.85
Patna,20230127,3.7603,21.47,61.97,3.3
Patna,20230128,3.9046,18.74,45.15,2.62
Patna,20230129,3.8417,18.75,38.04,0.87
Patna,20230130,4.2929,19.77,35.6,1.37
Patna,20230131,4.1892,20.42,47.12,3.33
Patna,20230201,4.2994,18.89,50.83,3.55
Patna,20230202,3.7997,16.97,42.82,2.31
Patna,20230203,4.3049,16.53,44.13,1.97
Patna,20230204,3.8582,17.56,43.57,2.42
Patna,20230205,4.1654,18.69,41.9,2.14
Patna,20230206,4.4808,19.15,43.99,2.07
Patna,20230207,4.6193,20.62,40.32,2.31
Patna,20230208,3.9415,20.02,45.07,2.2
Patna,20230209,4.3488,18.86,35.45,1.53
Patna,20230210,4.7071,20.42,30.75,1.88
Patna,20230211,4.962,22.12,32.19,1.96
Patna,20230212,5.3186,21.08,32.8,4.08
Patna,20230213,5.5267,18.16,25.62,3.55
Patna,20230214,5.1727,17.62,28.42,1.64
Patna,20230215,4.6421,18.6,29.45,0.78
Patna,20230216,4.4914,21.14,29.39,1.08
Patna,20230217,4.2415,22.41,33.46,0.95
Patna,20230218,4.1419,23.33,35.58,0.52
Patna,20230219,4.0214,23.39,37.63,1.06
Patna,20230220,3.7277,23.04,41.53,1.49
Patna,20230221,4.193,25.1,33.67,1.16
Patna,20230222,5.1209,25.24,29.01,2.2
Patna,20230223,5.5303,24.23,28.23,2.44
Patna,20230224,5.5445,23.49,27.79,2.04
Patna,20230225,5.4113,23.23,22.77,1.28
Patna,20230226,5.3292,23.28,23.0,1.16
Patna,20230227,5.256,23.85,26.54,1.43
Patna,20230228,5.1192,24.74,27.76,1.65
Patna,20230301,5.1216,25.12,28.94,1.46
Patna,20230302,5.5265,26.02,26.85,2.03
Patna,20230303,5.6669,26.12,29.23,2.66
Patna,20230304,5.7187,26.15,31.93,2.57
Patna,20230305,5.5222,26.02,30.47,2.73
Patna,20230306,6.1498,25.82,28.68,2.86
Patna,20230307,6.0442,25.93,28.04,2.38
Patna,20230308,2.527,25.63,32.04,1.59
Patna,20230309,5.6527,25.38,35.91,1.98
Patna,20230310,4.6188,25.72,30.77,2.01
Patna,20230311,5.1674,26.32,29.98,1.55
Patna,20230312,5.3726,26.73,29.62,1.36
Patna,20230313,5.3309,27.11,32.72,1.45
Patna,20230314,4.7671,26.77,32.65,1.38
Patna,20230315,5.52,27.8,27.72,1.62
Patna,20230316,4.0922,25.7,44.31,2.34
Patna,20230317,2.321,25.45,52.59,1.22
Patna,20230318,3.8664,26.21,46.66,0.76
Patna,20230319,3.0763,23.49,61.89,1.54
Patna,20230320,1.7621,21.05,78.11,1.05
Patna,20230321,3.5582,22.33,69.09,1.11
Patna,20230322,5.8502,24.08,51.44,2.28
Patna,20230323,6.4829,24.55,45.42,2.66
Patna,20230324,5.9647,26.98,40.71,1.72
Patna,20230325,5.5253,29.02,37.14,1.13
Patna,20230326,5.699,28.76,38.47,2.16
Patna,20230327,6.5796,27.76,38.56,2.79
Patna,20230328,6.3118,27.85,33.26,2.54
Patna,20230329,6.5314,28.36,29.24,1.74
Patna,20230330,6.0442,29.14,27.63,1.73
Patna,20230331,1.9855,26.96,36.15,1.83
Patna,20230401,5.4365,26.15,53.33,1.06
Patna,20230402,5.9174,26.61,42.23,2.71
Patna,20230403,6.7087,27.84,35.39,3.24
Patna,20230404,6.1579,29.52,31.09,2.12
Patna,20230405,7.2482,29.51,28.2,3.66
Patna,20230406,7.3414,28.95,24.5,3.09
Patna,20230407,7.1909,29.42,22.68,2.65
Patna,20230408,6.6118,29.56,21.9,2.54
Patna,20230409,6.629,30.85,26.33,2.95
Patna,20230410,6.7889,30.66,20.61,3.2
Patna,20230411,7.4467,30.28,17.63,2.91
Patna,20230412,7.2768,31.25,17.86,2.88
Patna,20230413,6.9902,32.46,24.42,3.32
Patna,20230414,6.6775,33.58,22.53,2.2
Patna,20230415,6.6214,33.91,19.91,1.87
Patna,20230416,6.2678,33.8,22.11,2.58
Patna,20230417,6.8371,34.84,17.53,2.75
Patna,20230418,6.8642,34.83,16.08,2.74
Patna,20230419,6.9854,35.21,17.81,3.71
Patna,20230420,7.0534,36.14,19.49,4.0
Patna,20230421,4.2883,34.7,22.55,3.73
Patna,20230422,6.2731,31.69,25.83,2.43
Patna,20230423,5.125,31.52,28.59,2.0
Patna,20230424,5.7187,29.37,43.1,2.47
Patna,20230425,6.3468,30.11,39.93,1.19
Patna,20230426,6.1303,31.08,33.99,1.36
Patna,20230427,2.7017,30.5,38.96,1.9
Patna,20230428,5.1967,31.33,36.85,2.24
Patna,20230429,3.6058,31.19,34.47,2.48
Patna,20230430,2.9148,28.97,49.51,2.35
Patna,20230501,3.1783,27.3,59.67,1.38
Patna,20230502,6.0842,28.45,53.19,1.25
Patna,20230503,3.9653,30.57,46.07,1.02
Patna,20230504,5.071,30.63,44.81,1.14
Patna,20230505,6.738,30.32,39.54,2.43
Patna,20230506,7.5403,31.13,32.07,2.96
Patna,20230507,7.0603,32.82,30.24,3.63
Patna,20230508,7.4299,33.44,25.12,3.39
Patna,20230509,7.6094,34.14,23.86,2.5
Patna,20230510,7.9805,33.52,16.64,3.35
Patna,20230511,7.7484,32.41,14.88,1.85
Patna,20230512,6.7891,32.6,15.43,0.93
Patna,20230513,6.618,33.79,30.44,2.12
Patna,20230514,7.1328,35.67,24.86,1.58
Patna,20230515,6.2354,35.08,24.83,2.21
Patna,20230516,6.6017,35.39,26.01,2.26
Patna,20230517,6.3782,34.68,29.94,1.6
Patna,20230518,6.3713,34.67,39.81,2.5
Patna,20230519,6.781,35.71,26.37,2.56
Patna,20230520,7.1846,35.42,20.12,2.46
Patna,20230521,6.6643,35.68,22.68,2.0
Patna,20230522,6.696,35.59,32.07,2.43
Patna,20230523,3.2011,34.74,37.47,2.22
Patna,20230524,6.1663,34.13,40.81,2.36
Patna,20230525,5.3976,35.68,34.42,1.64
Patna,20230526,6.0725,34.16,35.33,2.15
Patna,20230527,6.7865,32.2,46.21,1.74
Patna,20230528,7.1496,32.74,39.31,1.19
Patna,20230529,6.8782,34.79,35.47,1.33
Patna,20230530,7.3858,36.32,31.98,1.88
Patna,20230531,6.978,37.1,27.2,3.31
Patna,20230601,7.4957,36.14,24.41,4.66
Patna,20230602,7.5535,36.68,24.22,4.92
Patna,20230603,7.4647,36.56,22.71,3.41
Patna,20230604,7.4813,36.99,24.01,2.49
Patna,20230605,5.5858,37.0,21.74,2.35
Patna,20230606,6.3372,37.83,22.67,2.06
Patna,20230607,6.7394,37.84,22.59,2.53
Patna,20230608,6.9576,37.99,18.1,3.3
Patna,20230609,7.1045,37.85,16.61,2.18
Patna,20230610,6.8105,38.33,23.86,1.66
Patna,20230611,6.1778,38.7,26.0,2.53
Patna,20230612,6.378,38.56,28.4,2.25
Patna,20230613,6.2126,39.67,28.9,2.74
Patna,20230614,5.891,40.99,22.95,4.97
Patna,20230615,6.6814,40.74,24.19,6.53
Patna,20230616,7.3973,40.12,26.7,6.26
Patna,20230617,6.9048,40.28,24.07,4.04
Patna,20230618,6.114,40.47,25.28,2.84
Patna,20230619,6.4555,40.3,28.95,2.42
Patna,20230620,6.0492,38.94,32.73,1.89
Patna,20230621,4.7033,39.01,35.7,1.74
Patna,20230622,5.6374,37.35,44.3,1.6
Patna,20230623,5.0256,35.79,49.09,3.05
Patna,20230624,5.1439,34.58,51.33,3.38
Patna,20230625,6.221,35.89,47.17,5.05
Patna,20230626,5.3196,34.8,51.29,6.31
Patna,20230627,4.7194,32.9,57.18,6.53
Patna,20230628,3.7214,31.32,64.98,6.17
Patna,20230629,1.6872,30.06,75.34,3.55
Patna,20230630,1.7196,29.43,80.82,1.78
Patna,20230701,3.9298,30.64,74.52,2.04
Patna,20230702,3.5366,31.11,75.76,1.36
Patna,20230703,2.8414,32.02,67.59,1.96
Patna,20230704,4.1566,30.91,75.25,2.55
Patna,20230705,4.8766,29.98,80.35,3.09
Patna,20230706,5.8154,30.65,77.51,3.4
Patna,20230707,5.0602,30.44,76.79,5.1
Patna,20230708,5.167,31.06,75.87,3.18
Patna,20230709,5.6059,31.76,70.34,2.23
Patna,20230710,5.1185,33.03,67.2,1.57
Patna,20230711,3.9706,31.69,72.11,1.84
Patna,20230712,4.3219,31.23,73.45,2.12
Patna,20230713,3.2686,30.83,72.55,1.59
Patna,20230714,2.4814,30.09,79.13,1.07
Patna,20230715,5.1214,30.96,76.95,1.53
Patna,20230716,4.9733,30.86,80.03,3.44
Patna,20230717,4.8101,30.05,80.48,3.87
Patna,20230718,5.9597,30.13,80.07,4.23
Patna,20230719,7.1158,30.95,76.99,3.95
Patna,20230720,6.4522,32.07,72.87,3.75
Patna,20230721,5.7418,31.64,73.26,4.07
Patna,20230722,5.4178,30.42,77.48,4.34
Patna,20230723,6.5249,31.55,71.69,3.98
Patna,20230724,5.9784,31.99,66.66,3.17
Patna,20230725,5.5898,32.24,65.94,2.66
Patna,20230726,6.2652,32.32,66.69,3.34
Patna,20230727,5.635,32.03,67.83,3.83
Patna,20230728,5.8651,32.85,66.53,2.98
Patna,20230729,4.7784,32.78,66.81,1.85
Patna,20230730,3.0804,31.39,73.97,1.18
Patna,20230731,5.7034,32.83,67.69,1.41
Patna,20230801,4.3889,32.09,72.62,1.24
Patna,20230802,3.901,30.69,80.98,4.29
Patna,20230803,3.6737,30.78,75.81,6.64
Patna,20230804,4.566,30.67,73.88,4.34
Patna,20230805,3.4234,29.15,79.05,2.35
Patna,20230806,3.2441,30.35,77.69,2.48
Patna,20230807,1.4503,29.03,83.04,3.11
Patna,20230808,1.4815,28.63,84.41,2.88
Patna,20230809,1.6846,28.18,89.14,3.09
Patna,20230810,3.4003,28.99,82.82,2.33
Patna,20230811,3.2587,28.79,86.4,2.5
Patna,20230812,2.6822,29.55,79.94,3.55
Patna,20230813,3.072,29.44,80.08,2.26
Patna,20230814,4.5773,29.92,77.78,1.0
Patna,20230815,5.3885,29.87,78.99,1.94
Patna,20230816,5.4886,29.98,78.59,2.16
Patna,20230817,5.149,30.62,77.56,1.35
Patna,20230818,5.3998,30.5,79.61,2.07
Patna,20230819,6.3005,30.11,81.87,3.7
Patna,20230820,5.801,29.41,82.95,2.94
Patna,20230821,4.2672,29.57,83.45,1.66
Patna,20230822,2.5512,29.42,87.04,1.3
Patna,20230823,2.6206,29.54,84.48,0.85
Patna,20230824,2.3316,28.57,87.87,2.12
Patna,20230825,2.5882,28.56,83.85,2.52
Patna,20230826,3.6367,28.37,84.24,3.23
Patna,20230827,4.806,29.27,79.66,3.86
Patna,20230828,5.1967,29.13,77.28,3.0
Patna,20230829,5.5212,29.14,79.26,1.88
Patna,20230830,5.5591,29.32,79.1,1.49
Patna,20230831,5.6249,29.94,77.0,1.1
Patna,20230901,5.1883,29.96,78.75,1.32
Patna,20230902,4.0608,30.67,76.61,1.33
Patna,20230903,5.3378,30.55,79.2,0.68
Patna,20230904,3.6365,28.48,88.22,1.16
Patna,20230905,4.0937,27.86,87.28,1.98
Patna,20230906,4.7798,28.51,85.92,1.5
Patna,20230907,5.4598,28.02,90.39,2.76
Patna,20230908,2.9664,27.81,91.74,3.82
Patna,20230909,3.9521,28.09,86.91,3.16
Patna,20230910,5.0695,28.87,85.96,1.55
Patna,20230911,5.3959,29.9,82.18,1.8
Patna,20230912,5.1967,29.4,85.36,1.6
Patna,20230913,5.5438,29.26,84.94,1.98
Patna,20230914,5.953,29.2,85.34,2.64
Patna,20230915,4.7422,28.65,86.07,3.78
Patna,20230916,4.818,28.7,85.4,2.27
Patna,20230917,5.6827,29.89,80.55,1.07
Patna,20230918,5.5514,30.22,78.87,0.74
Patna,20230919,5.3376,29.18,82.64,2.0
Patna,20230920,4.6452,28.51,84.71,2.42
Patna,20230921,3.151,27.58,89.23,3.36
Patna,20230922,1.8514,26.8,94.1,3.44
Patna,20230923,1.2941,26.71,94.68,3.8
Patna,20230924,2.0335,27.7,88.11,3.03
Patna,20230925,2.532,27.81,87.03,1.82
Patna,20230926,4.0735,27.97,85.04,1.5
Patna,20230927,4.4664,28.81,81.61,0.71
Patna,20230928,4.499,29.67,76.64,0.51
Patna,20230929,5.1934,29.22,81.68,0.93
Patna,20230930,2.9088,27.96,89.06,1.48
Patna,20231001,2.9196,27.11,90.11,2.84
Patna,20231002,4.3802,27.73,90.25,3.02
Patna,20231003,3.965,27.96,89.2,2.83
Patna,20231004,2.0465,27.08,92.37,3.38
Patna,20231005,1.9838,27.15,88.13,2.82
Patna,20231006,5.1175,27.63,82.75,1.04
Patna,20231007,5.1797,27.9,85.51,1.12
Patna,20231008,4.7614,26.76,80.01,1.66
Patna,20231009,4.7369,27.15,82.52,1.89
Patna,20231010,4.723,27.67,82.22,1.98
Patna,20231011,4.8677,27.27,80.88,1.75
Patna,20231012,5.1197,26.91,71.18,1.35
Patna,20231013,5.1878,26.59,66.68,1.17
Patna,20231014,5.1271,26.08,65.74,1.13
Patna,20231015,4.843,26.24,70.15,1.13
Patna,20231016,3.5914,26.87,73.97,1.03
Patna,20231017,4.6476,26.06,76.79,1.11
Patna,20231018,4.9788,25.31,74.72,1.39
Patna,20231019,5.2106,24.92,69.79,1.37
Patna,20231020,5.1727,25.2,63.05,0.71
Patna,20231021,5.363,24.7,58.22,0.69
Patna,20231022,5.3904,24.25,58.44,0.81
Patna,20231023,5.2428,24.02,66.45,1.03
Patna,20231024,5.1634,25.43,66.25,0.69
Patna,20231025,5.0093,25.06,69.07,1.38
Patna,20231026,4.8595,24.28,65.11,1.6
Patna,20231027,4.6013,23.91,60.45,1.41
Patna,20231028,4.3822,24.32,60.37,0.82
Patna,20231029,4.7822,24.04,61.14,1.05
Patna,20231030,4.879,24.79,63.45,0.64
Patna,20231031,4.8646,24.83,70.31,1.32
Patna,20231101,4.1702,24.45,76.35,0.9
Patna,20231102,4.4354,24.54,71.88,0.73
Patna,20231103,3.649,25.39,64.92,1.03
Patna,20231104,3.6514,24.91,59.76,1.23
Patna,20231105,3.3737,24.69,52.84,1.03
Patna,20231106,3.7474,24.08,50.15,0.66
Patna,20231107,3.3132,23.0,50.52,0.72
Patna,20231108,3.7034,22.11,56.04,1.45
Patna,20231109,3.7711,21.54,59.84,1.23
Patna,20231110,3.4044,23.55,58.35,0.94
Patna,20231111,3.5177,23.98,58.89,1.05
Patna,20231112,3.3298,23.22,65.81,1.22
Patna,20231113,4.1026,23.09,56.85,1.03
Patna,20231114,4.361,22.87,56.69,0.82
Patna,20231115,4.4201,22.94,59.25,1.05
Patna,20231116,4.4938,22.09,66.86,1.45
Patna,20231117,4.3433,23.69,71.22,1.0
Patna,20231118,4.422,24.54,69.69,1.06
Patna,20231119,4.0502,23.93,70.13,0.98
Patna,20231120,4.079,23.23,64.26,1.28
Patna,20231121,3.2558,21.24,60.74,2.07
Patna,20231122,3.1884,20.2,61.2,1.91
Patna,20231123,3.2354,19.87,57.16,1.34
Patna,20231124,3.6526,20.34,51.05,1.01
Patna,20231125,3.6418,20.16,49.71,1.02
Patna,20231126,4.1832,20.78,52.39,1.09
Patna,20231127,3.7836,20.21,67.68,1.29
Patna,20231128,2.9774,21.44,66.66,0.89
Patna,20231129,3.6012,22.48,57.11,1.21
Patna,20231130,2.5366,22.26,63.13,1.14
Patna,20231201,1.9963,22.88,69.58,0.86
Patna,20231202,3.2095,23.46,64.05,1.33
Patna,20231203,3.5484,23.39,61.35,1.28
Patna,20231204,3.4766,23.48,57.37,0.9
Patna,20231205,2.1684,23.69,58.16,0.98
Patna,20231206,2.0671,22.21,70.51,0.98
Patna,20231207,0.871,20.38,86.99,0.91
Patna,20231208,2.9786,20.34,73.52,1.85
Patna,20231209,3.1008,19.14,62.69,2.23
Patna,20231210,3.2306,17.24,54.86,2.32
Patna,20231211,3.0823,17.07,50.23,1.49
Patna,20231212,3.4342,16.61,50.83,1.43
Patna,20231213,3.3168,15.94,53.24,1.91
Patna,20231214,2.8654,16.15,54.58,2.03
Patna,20231215,2.9419,16.04,49.87,1.62
Patna,20231216,3.2311,15.7,51.25,1.75
Patna,20231217,3.2722,15.33,51.32,1.61
Patna,20231218,3.2878,14.86,54.05,1.91
Patna,20231219,3.085,15.27,53.36,1.8
Patna,20231220,3.2023,14.82,53.93,1.43
Patna,20231221,3.1978,15.85,52.61,1.37
Patna,20231222,3.6151,15.86,52.93,1.18
Patna,20231223,3.5726,17.95,61.22,1.11
Patna,20231224,3.9247,18.76,64.8,0.72
Patna,20231225,3.9002,18.47,67.24,1.27
Patna,20231226,3.4366,18.56,63.98,1.07
Patna,20231227,3.4373,18.49,63.14,0.8
Patna,20231228,3.3454,17.42,62.14,1.02
Patna,20231229,2.1962,15.86,63.0,1.34
Patna,20231230,0.9067,15.32,60.62,1.45
